2026-02-28T09:53:46: 2026-02-28 09:53:46 | INFO    | ✅ БД urgent_news инициализирована
2026-03-01T15:53:13: 2026-03-01 15:53:13 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T15:53:13: 2026-03-01 15:53:13 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T15:53:13: 2026-03-01 15:53:13 | INFO    | 🔄 Дубликат (content_hash): МИД РФ после гибели Хаменеи осудил практику полити
2026-03-01T15:53:13: 2026-03-01 15:53:13 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T15:53:13: 2026-03-01 15:53:13 | INFO    | ✅ Цикл завершён
2026-03-01T15:55:13: 2026-03-01 15:55:13 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.6ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.6ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.7ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.7ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.7ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | 📰 politics: найдено 20 новостей
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T15:55:14: 2026-03-01 15:55:14 | INFO    | ✅ Цикл завершён
2026-03-01T15:57:14: 2026-03-01 15:57:14 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T15:57:15: 2026-03-01 15:57:15 | INFO    | ✅ Цикл завершён
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.7ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.7ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.7ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | 📰 politics: найдено 20 новостей
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T15:59:16: 2026-03-01 15:59:16 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T15:59:17: 2026-03-01 15:59:17 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T15:59:17: 2026-03-01 15:59:17 | INFO    | ✅ Цикл завершён
2026-03-01T16:01:17: 2026-03-01 16:01:17 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:01:18: 2026-03-01 16:01:18 | INFO    | ✅ Цикл завершён
2026-03-01T16:03:18: 2026-03-01 16:03:18 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:03:19: 2026-03-01 16:03:19 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ✅ Отправлено в -1003739906790
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | 🚨 ОПУБЛИКОВАНО: АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп (priority=90)
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | 📰 economy: найдено 20 новостей
2026-03-01T16:03:20: 2026-03-01 16:03:20 | INFO    | ✅ Цикл завершён
2026-03-01T16:05:20: 2026-03-01 16:05:20 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.8ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ⏭️ Пропущена старая новость (6484.9ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | 📰 politics: найдено 20 новостей
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:05:21: 2026-03-01 16:05:21 | INFO    | ✅ Цикл завершён
2026-03-01T16:07:21: 2026-03-01 16:07:21 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп' ~ 'АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп'
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 🔄 Дубликат (urgent_similar_title): АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T16:07:22: 2026-03-01 16:07:22 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T16:07:23: 2026-03-01 16:07:23 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:07:23: 2026-03-01 16:07:23 | INFO    | ✅ Цикл завершён
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп' ~ 'АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп'
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Дубликат (urgent_similar_title): АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T16:09:23: 2026-03-01 16:09:23 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T16:09:24: 2026-03-01 16:09:24 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:09:24: 2026-03-01 16:09:24 | INFO    | ✅ Цикл завершён
2026-03-01T16:11:24: 2026-03-01 16:11:24 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп' ~ 'АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп'
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 🔄 Дубликат (urgent_similar_title): АТОР: Абу-Даби и Рас-эль-Хайма подтвердили, что оп
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Ракетному обстрелу ВСУ подверглись Белгород и приг' ~ 'Ракетному обстрелу ВСУ подверглись Белгород и приг'
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 🔄 Дубликат (urgent_similar_title): Ракетному обстрелу ВСУ подверглись Белгород и приг
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:11:25: 2026-03-01 16:11:25 | INFO    | ✅ Цикл завершён
2026-03-01T16:13:25: 2026-03-01 16:13:25 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:13:26: 2026-03-01 16:13:26 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:13:27: 2026-03-01 16:13:27 | INFO    | 🔄 Дубликат по сущностям (4+): 'Командование CENTCOM сообщило о трех погибших воен' == 'США сообщили о гибели трех военных в ходе операции'
2026-03-01T16:13:27: 2026-03-01 16:13:27 | INFO    | 🔄 Дубликат (entity_match): Командование CENTCOM сообщило о трех погибших воен
2026-03-01T16:13:27: 2026-03-01 16:13:27 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:13:27: 2026-03-01 16:13:27 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:13:27: 2026-03-01 16:13:27 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:13:27: 2026-03-01 16:13:27 | INFO    | ✅ Цикл завершён
2026-03-01T16:15:27: 2026-03-01 16:15:27 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:15:28: 2026-03-01 16:15:28 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:15:29: 2026-03-01 16:15:29 | INFO    | ✅ Отправлено в -1003739906790
2026-03-01T16:15:29: 2026-03-01 16:15:29 | INFO    | 🚨 ОПУБЛИКОВАНО: Трамп назвал причиной атаки на Иран угрозу скорого (priority=95)
2026-03-01T16:15:29: 2026-03-01 16:15:29 | INFO    | 🔄 Дубликат по сущностям (4+): 'Командование CENTCOM сообщило о трех погибших воен' == 'США сообщили о гибели трех военных в ходе операции'
2026-03-01T16:15:29: 2026-03-01 16:15:29 | INFO    | 🔄 Дубликат (entity_match): Командование CENTCOM сообщило о трех погибших воен
2026-03-01T16:15:29: 2026-03-01 16:15:29 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:15:29: 2026-03-01 16:15:29 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:15:30: 2026-03-01 16:15:30 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:15:30: 2026-03-01 16:15:30 | INFO    | ✅ Цикл завершён
2026-03-01T16:17:30: 2026-03-01 16:17:30 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:17:31: 2026-03-01 16:17:31 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:17:31: 2026-03-01 16:17:31 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'Трамп назвал причиной атаки на Иран угрозу скорого' ~ 'Трамп назвал причиной атаки на Иран угрозу скорого'
2026-03-01T16:17:31: 2026-03-01 16:17:31 | INFO    | 🔄 Дубликат (urgent_similar_title): Трамп назвал причиной атаки на Иран угрозу скорого
2026-03-01T16:17:31: 2026-03-01 16:17:31 | INFO    | ⏳ Cooldown для -1003739906790
2026-03-01T16:17:32: 2026-03-01 16:17:32 | INFO    | 🔄 Дубликат по сущностям (4+): 'Командование CENTCOM сообщило о трех погибших воен' == 'США сообщили о гибели трех военных в ходе операции'
2026-03-01T16:17:32: 2026-03-01 16:17:32 | INFO    | 🔄 Дубликат (entity_match): Командование CENTCOM сообщило о трех погибших воен
2026-03-01T16:17:32: 2026-03-01 16:17:32 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:17:32: 2026-03-01 16:17:32 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:17:32: 2026-03-01 16:17:32 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:17:32: 2026-03-01 16:17:32 | INFO    | ✅ Цикл завершён
2026-03-01T16:19:32: 2026-03-01 16:19:32 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.0ч > 3ч): Захарова: РФ приняла к сведению слова Вучича о рев
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.0ч > 3ч): Нижегородская область и ЦБ будут сотрудничать в сф
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.1ч > 3ч): МИД Ирана не пойдет на сделку с США без сохранения
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.1ч > 3ч): В Магаданской области объявили чрезвычайную пожарн
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.1ч > 3ч): На арктическом форуме в Архангельске обсудят разви
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.2ч > 3ч): В РФ первые пять месяцев 2025 года стали самыми те
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.2ч > 3ч): Генеративный ИИ научили определять расстояния межд
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.2ч > 3ч): На Викторию Боню составили протокол по делу о проп
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.2ч > 3ч): РЖД: погибший под Брянском машинист до конца испол
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏭️ Пропущена старая новость (6485.2ч > 3ч): ДОМ.РФ и VK Tech займутся развитием ИИ-технологий 
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | 📰 politics: найдено 20 новостей
2026-03-01T16:19:33: 2026-03-01 16:19:33 | INFO    | ⏳ Cooldown для -1003739906790
2026-03-01T16:19:34: 2026-03-01 16:19:34 | INFO    | 🔄 Дубликат по сущностям (4+): 'Командование CENTCOM сообщило о трех погибших воен' == 'США сообщили о гибели трех военных в ходе операции'
2026-03-01T16:19:34: 2026-03-01 16:19:34 | INFO    | 🔄 Дубликат (entity_match): Командование CENTCOM сообщило о трех погибших воен
2026-03-01T16:19:34: 2026-03-01 16:19:34 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:19:34: 2026-03-01 16:19:34 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:19:35: 2026-03-01 16:19:35 | INFO    | 📰 economy: найдено 30 новостей
2026-03-01T16:19:35: 2026-03-01 16:19:35 | INFO    | ✅ Цикл завершён
2026-03-01T16:21:35: 2026-03-01 16:21:35 | INFO    | 🔄 Проверка срочных новостей...
2026-03-01T16:21:35: 2026-03-01 16:21:35 | INFO    | 📰 politics: найдено 30 новостей
2026-03-01T16:21:36: 2026-03-01 16:21:36 | INFO    | ✅ Отправлено в -1003739906790
2026-03-01T16:21:36: 2026-03-01 16:21:36 | INFO    | 🚨 ОПУБЛИКОВАНО: Трамп уверен, что операция против Ирана развиваетс (priority=100)
2026-03-01T16:21:37: 2026-03-01 16:21:37 | INFO    | 🔄 Дубликат по сущностям (4+): 'Командование CENTCOM сообщило о трех погибших воен' == 'США сообщили о гибели трех военных в ходе операции'
2026-03-01T16:21:37: 2026-03-01 16:21:37 | INFO    | 🔄 Дубликат (entity_match): Командование CENTCOM сообщило о трех погибших воен
2026-03-01T16:21:37: 2026-03-01 16:21:37 | INFO    | 🔄 Срочная новость - похожий заголовок (70%): 'CENTCOM утверждает, что иранский корабль тонет пос' ~ 'CENTCOM утверждает, что иранский корабль тонет пос'
2026-03-01T16:21:37: 2026-03-01 16:21:37 | INFO    | 🔄 Дубликат (urgent_similar_title): CENTCOM утверждает, что иранский корабль тонет пос
2026-03-01T16:21:37: 2026-03-01 16:21:37 | INFO    | 📰 economy: найдено 30 новостей
